formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C37H30N8O17S4	[M + H]+	C37H31N8O17S4+	Amino acids and Peptides	0.998	Oligopeptides	0.999	Cyclic peptides	0.746	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.988	Peptides	0.832	Oligopeptides	0.546	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Phenols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Primary amines; Organic disulfides; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	987.063	264	4.401	878144552163306788	878141941724965940	878141941720771635	5500	
5	C44H79N11O15	[M + H]+	C44H80N11O15+	Amino acids and Peptides	0.995	Oligopeptides	1.000	Cyclic peptides	0.913	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.998	Peptides	0.953	Oligopeptides	0.852	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Phenols; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Cyclic peptides; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	1002.571	272	4.541	878144812063354188	878141944111525000	878141944111524999	28152	
1	C28H26N4O9S4	[M + H]+	C28H27N4O9S4+	Amino acids and Peptides	0.990	Oligopeptides	0.987	Cyclic peptides	0.663	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.996	Peptides	0.970	Oligopeptides	0.765	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Cyclic peptides; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Organic disulfides; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	691.066	279	4.653	878144745491361084	878141943306218608	878141943302024303	16756	
1	C16H38N4O	[M + H]+	C16H39N4O+	Fatty acids	0.930	Fatty amides	0.176	Sphingoid bases	0.396	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.995	Aminoxides	0.789	Long-chain alkyl amine oxides	0.677	Long-chain alkyl amine oxides	0.677	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Amine oxides and derivatives; Amines; Trisubstituted amine oxides and derivatives; Organic oxides; Aminoxides; Hydrocarbon derivatives; Long-chain alkyl amine oxides; Trialkyl amine oxides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	303.309	397	6.619	878144521502944534	878141944019250304	878141944019250303	23620	
1	C21H33NO4	[M + H]+	C21H34NO4+	Fatty acids	0.944	Fatty amides	0.977	N-acyl amines	0.995	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.994	Amino acids and derivatives	0.994	Tyrosine and derivatives	0.985	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Phenylpropanoic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	364.249	417	6.946	878144488615406839	878141943180389484	878141943172000875	15601	
8	C58H96N6O8	[M + H]+	C58H97N6O8+	Amino acids and Peptides	0.956	Oligopeptides	0.992	Linear peptides	0.286	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.989	Peptides	0.609	Peptides	0.609	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1005.737	433	7.219	878144666546171190	878141942043733056	878141942039538751	7325	
2	C23H45NO3	[M + Na]+	C23H45NNaO3+	Fatty acids	0.998	Fatty amides	0.998	N-acyl amines	0.992	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.994	Amino acids and derivatives	0.994	N-acyl-alpha amino acids	0.960	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	406.331	502	8.373	878144520445979917	878141943054560360	878141943050366055	14861	
1	C30H46O5	[M + H3N + H]+	C30H50NO5+	Terpenoids	0.927	Triterpenoids	0.271	Lanostane, Tirucallane and Euphane triterpenoids	0.040	Lipids and lipid-like molecules	0.952	Steroids and steroid derivatives	0.744	Hydroxysteroids	0.566			Hydroxysteroids	0.566	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	504.361	514	8.574	878144667951263034	878141942685461592	878141942681267287	11468	
2	C40H78N14O8	[M + H]+	C40H79N14O8+	Amino acids and Peptides	0.987	Oligopeptides	0.999	Cyclic peptides	0.744	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.975	Amino acids, peptides, and analogues	0.976	Peptides	0.794	Oligopeptides	0.546	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	883.627	516	8.598	878144995576737119	878141941938875452	878141941934681147	6743	
4	C40H79O7P	[M + K]+	C40H79KO7P+	Fatty acids	0.999	Glycerophospholipids	0.999	Glycerophosphates	0.997	Lipids and lipid-like molecules	0.985	Glycerophospholipids	0.978	Glycerophosphates	0.881	Diacylglycerophosphates	0.761	1,2-diacylglycerol-3-phosphates	0.754	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Carboxylic acid esters; 1,2-diacylglycerol-3-phosphates; Diacylglycerophosphates; Carbonyl compounds; Glycerophosphates; Alkyl phosphates; Monoalkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	741.522	639	10.651	878144916165979478	878141941066460192	878141941058071583	1486	
1	C6H7BClNO3	[M + K]+	C6H7BClKNO3+	Terpenoids	0.172	Monoterpenoids	0.102	Halogenated fatty acids	0.176	Organic acids and derivatives	0.879	Boronic acid derivatives	0.796	Boronic acids	0.629			Boronic acids	0.629	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Boronic acids; Organometallic compounds; Boronic acid derivatives; Organometalloid compounds; Organochlorides; Organoboron compounds; Organic salts; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	224.989	644	10.726	878145057732128139	878141944094747780	878141944090553475	26609	
2	C37H62N8O12S	[M + Na]+	C37H62N8NaO12S+	Amino acids and Peptides	0.881	Oligopeptides	0.999	Cyclic peptides	0.661	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.983	Peptides	0.842	Peptides	0.842	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	865.399	97	1.622	878146789837340931	878145452894552218	878145452890357913	14103	
