formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
9	C28H33N5O6	[M + Na]+	C28H33N5NaO6+	Amino acids and Peptides	0.991	Oligopeptides	0.996	Cyclic peptides	0.961	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.992	Peptides	0.974	Oligopeptides	0.887	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Pyrroles; Lactams; Indoles and derivatives; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Cyclic peptides; Pyrrolidinecarboxamides; Substituted pyrroles; Alpha amino acid amides; Benzenoids; Indoles; N-acylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; 3-alkylindoles; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	558.232	164	2.740	878148940428299998	878148357424238181	878148357420043876	20148	
5	C22H39N7O10	[M + H]+	C22H40N7O10+	Amino acids and Peptides	0.996	Oligopeptides	0.989	Cyclic peptides	0.488	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.992	Peptides	0.970	Oligopeptides	0.907	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	562.288	166	2.769	878148601981521603	878148354509196849	878148354500808240	7822	
6	C23H39N7O9	[M + H]+	C23H40N7O9+	Amino acids and Peptides	1.000	Oligopeptides	0.865	Tripeptides	0.721	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.999	Peptides	0.999	Oligopeptides	0.984	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Heterocyclic fatty acids; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	558.295	232	3.864	878149959707086610	878148354756660789	878148354748272180	8773	
11	C58H70N2O9	[M + K]+	C58H70KN2O9+	Amino acids and Peptides	0.348	Oligopeptides	0.329	Depsipeptides	0.084	Organic acids and derivatives	0.985	Carboxylic acids and derivatives	0.970	Amino acids, peptides, and analogues	0.803	Amino acids and derivatives	0.799	Alpha amino acids and derivatives	0.723	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Tertiary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	977.481	237	3.954	878150332551352110	878148356103032397	878148356098838092	13467	
1	C38H78N2	[M + H]+	C38H79N2+	Alkaloids	0.855	Pseudoalkaloids (transamidation)	0.530	Steroidal alkaloids	0.408	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.969	Tertiary amines	0.819	Trialkylamines	0.798	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Trialkylamines; Amines; Tertiary amines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	563.625	253	4.212	878150267917127459	878148356363079249	878148356354690640	14577	
10	C37H54N6O8	[M + Na]+	C37H54N6NaO8+	Amino acids and Peptides	0.994	Oligopeptides	0.989	Cyclic peptides	0.473	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.997	Peptides	0.965	Oligopeptides	0.752	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	733.383	259	4.324	878150391049310008	878148353821330981	878148353817136676	6457	
1	C25H40N4O7	[M + H]+	C25H41N4O7+	Amino acids and Peptides	0.997	Small peptides	0.777	Tripeptides	0.634	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	1.000	Peptides	0.985	Oligopeptides	0.917	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; N-acylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	509.296	275	4.580	878150410099838778	878148356858007129	878148356845424216	16128	
1	C14H30O3	[M + H]+	C14H31O3+	Fatty acids	0.987	Glycerolipids	0.663	Fatty alcohols	0.528	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.999	Dialkyl ethers	0.998	Polyethylene glycols	0.885	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	247.227	429	7.148	878150413501419332	878148355666824773	878148355662630468	11672	
1	C45H72N2O3	[M + Na]+	C45H72N2NaO3+	Fatty acids	0.777	Pseudoalkaloids (transamidation)	0.208	Steroidal alkaloids	0.169	Organic acids and derivatives	0.869	Carboxylic acids and derivatives	0.856	Amino acids, peptides, and analogues	0.665	Amino acids and derivatives	0.659	Amino acids and derivatives	0.659	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	711.544	486	8.107	878150519063662413	878148357248077409	878148357243883104	18450	
2	C45H82O7	[M + Na]+	C45H82NaO7+	Fatty acids	1.000	Glycerolipids	1.000	Triacylglycerols	0.840	Lipids and lipid-like molecules	0.997	Glycerolipids	0.997	Triradylcglycerols	0.870	Triacylglycerols	0.920	Triacylglycerols	0.920	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Fatty alcohols; 1,2-diacylglycerols; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	757.594	528	8.801	878150892956504291	878148357776559725	878148357772365420	24694	
1	C5H7N3O2S	[M + Na]+	C5H7N3NaO2S+	Alkaloids	0.441	Histidine alkaloids	0.774	Imidazole alkaloids	0.775	Organoheterocyclic compounds	0.965	Azoles	0.786					Azoles	0.786	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Azoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	196.017	653	10.887	878150898828530335	878148352525291025	878148352516902416	1984	
